record_id,datetime,year,month,day,hour,pm10,so2,no2,co,o3,temperature,pressure,dew_point,rain,wind_direction,wind_speed,pm25
189,2013-03-08 20:00:00,2013,3,8,20,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,-1.6,0.0,SSW,1.4,91.0
190,2013-03-08 21:00:00,2013,3,8,21,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,-1.5,0.0,ENE,1.6,81.0
191,2013-03-08 22:00:00,2013,3,8,22,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,-3.4,0.0,E,0.9,90.0
192,2013-03-08 23:00:00,2013,3,8,23,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,0.0,SSW,1.0,79.0
193,2013-03-09 00:00:00,2013,3,9,0,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,0.0,W,0.6,49.0
194,2013-03-09 01:00:00,2013,3,9,1,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,0.0,W,1.1,89.0
195,2013-03-09 02:00:00,2013,3,9,2,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,0.0,N,0.0,89.0
196,2013-03-09 03:00:00,2013,3,9,3,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,0.0,NE,1.4,98.0
197,2013-03-09 04:00:00,2013,3,9,4,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,0.0,E,0.0,97.0
198,2013-03-09 05:00:00,2013,3,9,5,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,0.0,NE,1.3,102.0
199,2013-03-09 06:00:00,2013,3,9,6,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,0.0,NE,1.0,110.0
200,2013-03-09 07:00:00,2013,3,9,7,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,0.0,NE,1.8,108.0
201,2013-03-09 08:00:00,2013,3,9,8,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,0.0,E,2.6,104.0
202,2013-03-09 09:00:00,2013,3,9,9,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,0.0,NNW,3.3,113.0
203,2013-03-09 10:00:00,2013,3,9,10,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,0.0,NNW,7.7,145.0
204,2013-03-09 11:00:00,2013,3,9,11,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,0.0,NNW,7.4,69.0
205,2013-03-09 12:00:00,2013,3,9,12,,10.0,10.0,300.0,68.0,12.4,1004.3,-14.4,0.0,NW,7.9,78.0
206,2013-03-09 13:00:00,2013,3,9,13,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,0.0,NNW,7.2,49.0
207,2013-03-09 14:00:00,2013,3,9,14,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,0.0,NNW,6.7,47.0
208,2013-03-09 15:00:00,2013,3,9,15,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,0.0,N,3.9,28.0
209,2013-03-09 16:00:00,2013,3,9,16,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,0.0,N,4.8,21.0
210,2013-03-09 17:00:00,2013,3,9,17,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,0.0,NNE,4.8,14.0
211,2013-03-09 18:00:00,2013,3,9,18,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,0.0,NNE,4.8,17.0
212,2013-03-09 19:00:00,2013,3,9,19,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,0.0,N,3.5,15.0
213,2013-03-09 20:00:00,2013,3,9,20,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,0.0,N,4.5,18.0
214,2013-03-09 21:00:00,2013,3,9,21,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,0.0,N,3.3,12.0
215,2013-03-09 22:00:00,2013,3,9,22,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,0.0,NNE,1.2,11.0
216,2013-03-09 23:00:00,2013,3,9,23,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,0.0,SSE,0.6,6.0
217,2013-03-10 00:00:00,2013,3,10,0,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,0.0,N,0.0,11.0
218,2013-03-10 01:00:00,2013,3,10,1,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,0.0,W,1.0,11.0
219,2013-03-10 02:00:00,2013,3,10,2,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,0.0,NNE,0.7,6.0
220,2013-03-10 03:00:00,2013,3,10,3,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,0.0,NNW,1.2,10.0
221,2013-03-10 04:00:00,2013,3,10,4,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,0.0,NNE,0.0,18.0
222,2013-03-10 05:00:00,2013,3,10,5,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,0.0,W,1.7,21.0
223,2013-03-10 06:00:00,2013,3,10,6,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,0.0,N,0.0,18.0
224,2013-03-10 07:00:00,2013,3,10,7,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,0.0,SSW,2.3,24.0
225,2013-03-10 08:00:00,2013,3,10,8,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,0.0,SW,4.6,31.0
226,2013-03-10 09:00:00,2013,3,10,9,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,0.0,SSW,5.2,26.0
227,2013-03-10 10:00:00,2013,3,10,10,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,0.0,SSW,4.6,27.0
228,2013-03-10 11:00:00,2013,3,10,11,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,0.0,S,2.7,30.0
229,2013-03-10 12:00:00,2013,3,10,12,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,0.0,SSW,0.4,28.0
230,2013-03-10 13:00:00,2013,3,10,13,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,0.0,S,2.8,34.0
231,2013-03-10 14:00:00,2013,3,10,14,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,0.0,SSW,4.0,28.0
232,2013-03-10 15:00:00,2013,3,10,15,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,0.0,SW,4.5,37.0
233,2013-03-10 16:00:00,2013,3,10,16,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,0.0,SW,4.1,36.0
234,2013-03-10 17:00:00,2013,3,10,17,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,0.0,SSW,4.4,38.0
235,2013-03-10 18:00:00,2013,3,10,18,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,0.0,SSW,2.6,44.0
236,2013-03-10 19:00:00,2013,3,10,19,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,0.0,SSW,2.3,60.0
237,2013-03-10 20:00:00,2013,3,10,20,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,0.0,S,3.5,70.0
238,2013-03-10 21:00:00,2013,3,10,21,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,0.0,SSW,2.7,64.0
239,2013-03-10 22:00:00,2013,3,10,22,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,0.0,SW,2.4,70.0
240,2013-03-10 23:00:00,2013,3,10,23,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,0.0,SSW,0.9,81.0
241,2013-03-11 00:00:00,2013,3,11,0,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,0.0,SW,1.4,90.0
242,2013-03-11 01:00:00,2013,3,11,1,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,0.0,SW,0.7,95.0
243,2013-03-11 02:00:00,2013,3,11,2,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,0.0,WNW,0.5,95.0
244,2013-03-11 03:00:00,2013,3,11,3,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,0.0,N,0.6,96.0
245,2013-03-11 04:00:00,2013,3,11,4,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,0.0,NNE,1.1,97.0
246,2013-03-11 05:00:00,2013,3,11,5,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,0.0,SE,0.1,106.0
247,2013-03-11 06:00:00,2013,3,11,6,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,0.0,NE,0.9,114.0
248,2013-03-11 07:00:00,2013,3,11,7,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,0.0,NNE,1.9,112.0
249,2013-03-11 08:00:00,2013,3,11,8,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,0.0,NE,1.8,113.0
250,2013-03-11 09:00:00,2013,3,11,9,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,0.0,NE,1.8,120.0
251,2013-03-11 10:00:00,2013,3,11,10,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,0.0,NNE,1.4,141.0
252,2013-03-11 11:00:00,2013,3,11,11,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,0.0,N,1.3,140.0
253,2013-03-11 12:00:00,2013,3,11,12,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,0.0,NNW,1.6,149.0
254,2013-03-11 13:00:00,2013,3,11,13,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,0.0,S,3.5,150.0
255,2013-03-11 14:00:00,2013,3,11,14,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,0.0,SSE,2.5,114.0
256,2013-03-11 15:00:00,2013,3,11,15,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,0.0,SSW,2.1,106.0
257,2013-03-11 16:00:00,2013,3,11,16,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,0.0,SSW,3.4,113.0
258,2013-03-11 17:00:00,2013,3,11,17,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,-5.8,0.0,SSW,2.1,132.0
259,2013-03-11 18:00:00,2013,3,11,18,253.0,161.0,100.0,2100.0,71.0,9.7,1009.8,-5.1,0.0,S,2.0,149.0
260,2013-03-11 19:00:00,2013,3,11,19,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,-4.4,0.0,S,1.5,144.0
261,2013-03-11 20:00:00,2013,3,11,20,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,-2.8,0.0,SSE,1.3,156.0
262,2013-03-11 21:00:00,2013,3,11,21,246.0,124.0,121.0,2200.0,47.0,9.6,1009.8,-2.7,0.0,SSW,1.5,174.0
263,2013-03-11 22:00:00,2013,3,11,22,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,-4.0,0.0,SSW,1.5,152.0
264,2013-03-11 23:00:00,2013,3,11,23,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,-4.6,0.0,SSE,1.1,113.0
265,2013-03-12 00:00:00,2013,3,12,0,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,-2.8,0.0,WNW,1.0,89.0
266,2013-03-12 01:00:00,2013,3,12,1,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,-2.8,0.0,SSE,0.0,106.0
267,2013-03-12 02:00:00,2013,3,12,2,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,-1.0,0.0,ESE,0.2,125.0
268,2013-03-12 03:00:00,2013,3,12,3,127.0,73.0,81.0,,47.0,6.4,1005.8,-1.0,0.1,N,2.2,117.0
269,2013-03-12 04:00:00,2013,3,12,4,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,0.4,E,0.9,112.0
270,2013-03-12 05:00:00,2013,3,12,5,237.0,34.0,74.0,2100.0,47.0,4.7,1006.1,1.5,0.1,NNE,1.3,140.0
271,2013-03-12 06:00:00,2013,3,12,6,165.0,22.0,66.0,2100.0,47.0,4.1,1006.2,2.6,0.9,W,1.0,146.0
272,2013-03-12 07:00:00,2013,3,12,7,121.0,21.0,77.0,2100.0,47.0,3.5,1006.9,2.2,0.9,NW,1.4,115.0
273,2013-03-12 08:00:00,2013,3,12,8,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,0.4,N,1.5,120.0
274,2013-03-12 09:00:00,2013,3,12,9,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,0.0,NNE,1.3,116.0
275,2013-03-12 10:00:00,2013,3,12,10,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,0.0,N,0.9,123.0
276,2013-03-12 11:00:00,2013,3,12,11,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,0.0,NNE,1.4,130.0
277,2013-03-12 12:00:00,2013,3,12,12,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,0.0,N,1.5,132.0
278,2013-03-12 13:00:00,2013,3,12,13,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,0.1,NE,1.8,129.0
279,2013-03-12 14:00:00,2013,3,12,14,102.0,15.0,67.0,1600.0,47.0,5.6,1007.1,2.9,0.0,NNE,1.6,139.0
280,2013-03-12 15:00:00,2013,3,12,15,93.0,15.0,63.0,1600.0,39.0,6.4,1007.6,3.2,0.0,N,1.5,135.0
281,2013-03-12 16:00:00,2013,3,12,16,102.0,17.0,63.0,1500.0,28.0,6.6,1008.1,3.2,0.0,S,0.6,133.0
282,2013-03-12 17:00:00,2013,3,12,17,107.0,19.0,70.0,1600.0,21.0,6.4,1009.4,3.4,0.0,E,1.4,141.0
283,2013-03-12 18:00:00,2013,3,12,18,131.0,21.0,79.0,1800.0,20.0,5.8,1011.1,3.1,0.0,E,0.4,124.0
284,2013-03-12 19:00:00,2013,3,12,19,140.0,20.0,75.0,2000.0,12.0,3.3,1012.5,2.1,0.0,WSW,0.5,137.0
285,2013-03-12 20:00:00,2013,3,12,20,140.0,17.0,74.0,1800.0,12.0,2.9,1014.1,2.2,0.0,N,0.7,160.0
286,2013-03-12 21:00:00,2013,3,12,21,101.0,16.0,68.0,1700.0,12.0,3.6,1015.5,2.6,0.0,NNE,0.8,140.0
287,2013-03-12 22:00:00,2013,3,12,22,31.0,16.0,63.0,1100.0,12.0,1.9,1016.7,1.3,0.0,N,1.2,88.0
288,2013-03-12 23:00:00,2013,3,12,23,50.0,30.0,54.0,800.0,17.0,3.8,1017.7,-5.7,0.0,NNE,0.9,50.0
289,2013-03-13 00:00:00,2013,3,13,0,22.0,28.0,21.0,400.0,56.0,3.4,1018.5,-7.1,0.0,NNW,0.9,22.0
290,2013-03-13 01:00:00,2013,3,13,1,10.0,16.0,14.0,300.0,68.0,2.7,1018.9,-9.0,0.0,NNE,2.1,10.0
291,2013-03-13 02:00:00,2013,3,13,2,10.0,12.0,16.0,300.0,68.0,2.8,1019.3,-8.9,0.0,N,2.4,10.0
292,2013-03-13 03:00:00,2013,3,13,3,7.0,11.0,15.0,300.0,69.0,2.4,1019.7,-8.6,0.0,N,1.3,7.0
293,2013-03-13 04:00:00,2013,3,13,4,11.0,11.0,16.0,400.0,69.0,0.3,1020.5,-7.5,0.0,NW,0.9,11.0
294,2013-03-13 05:00:00,2013,3,13,5,6.0,13.0,20.0,400.0,69.0,-0.9,1021.0,-8.1,0.0,NNE,0.9,3.0
295,2013-03-13 06:00:00,2013,3,13,6,6.0,17.0,24.0,500.0,69.0,0.8,1022.2,-8.5,0.0,NNE,1.6,3.0
296,2013-03-13 07:00:00,2013,3,13,7,8.0,21.0,40.0,600.0,69.0,3.7,1023.3,-10.0,0.0,NNE,2.9,3.0
297,2013-03-13 08:00:00,2013,3,13,8,18.0,35.0,62.0,700.0,69.0,4.8,1024.6,-13.6,0.0,NNE,3.3,8.0
298,2013-03-13 09:00:00,2013,3,13,9,24.0,27.0,43.0,600.0,69.0,5.5,1025.2,-10.7,0.0,ENE,3.9,20.0
299,2013-03-13 10:00:00,2013,3,13,10,25.0,22.0,32.0,500.0,69.0,6.4,1025.2,-11.3,0.0,ENE,2.6,16.0
300,2013-03-13 11:00:00,2013,3,13,11,6.0,14.0,26.0,400.0,69.0,6.6,1024.4,-12.6,0.0,NE,3.6,14.0
301,2013-03-13 12:00:00,2013,3,13,12,6.0,10.0,19.0,400.0,71.0,7.6,1023.7,-11.7,0.0,ENE,3.5,12.0
302,2013-03-13 13:00:00,2013,3,13,13,6.0,11.0,24.0,400.0,71.0,8.5,1022.9,-13.2,0.0,E,2.3,17.0
303,2013-03-13 14:00:00,2013,3,13,14,6.0,10.0,19.0,400.0,77.0,9.5,1022.2,-14.4,0.0,NE,1.6,15.0
304,2013-03-13 15:00:00,2013,3,13,15,9.0,11.0,24.0,400.0,77.0,9.7,1021.7,-13.5,0.0,SW,2.0,3.0
305,2013-03-13 16:00:00,2013,3,13,16,6.0,11.0,26.0,400.0,77.0,9.1,1021.9,-12.1,0.0,S,1.8,3.0
306,2013-03-13 17:00:00,2013,3,13,17,11.0,12.0,37.0,500.0,77.0,7.1,1022.3,-10.7,0.0,SSW,2.7,3.0
307,2013-03-13 18:00:00,2013,3,13,18,38.0,12.0,52.0,600.0,77.0,6.1,1022.8,-9.0,0.0,SSW,2.5,23.0
308,2013-03-13 19:00:00,2013,3,13,19,59.0,15.0,64.0,700.0,77.0,5.5,1023.5,-8.8,0.0,S,1.5,31.0
309,2013-03-13 20:00:00,2013,3,13,20,47.0,16.0,64.0,700.0,77.0,5.0,1023.7,-9.6,0.0,SSW,2.9,37.0
310,2013-03-13 21:00:00,2013,3,13,21,39.0,16.0,67.0,700.0,77.0,4.8,1024.0,-8.7,0.0,SSW,3.2,35.0
311,2013-03-13 22:00:00,2013,3,13,22,39.0,18.0,67.0,700.0,77.0,4.0,1023.8,-8.1,0.0,SSW,3.2,37.0
312,2013-03-13 23:00:00,2013,3,13,23,45.0,21.0,74.0,800.0,77.0,2.9,1024.1,-5.5,0.0,S,2.3,42.0
313,2013-03-14 00:00:00,2013,3,14,0,113.0,19.0,71.0,1100.0,77.0,2.5,1024.2,-3.8,0.0,SSW,2.4,62.0
314,2013-03-14 01:00:00,2013,3,14,1,88.0,11.0,67.0,1399.0,77.0,1.6,1024.5,-4.1,0.0,SSW,1.0,71.0
315,2013-03-14 02:00:00,2013,3,14,2,66.0,10.0,65.0,1399.0,77.0,1.3,1023.9,-4.6,0.0,SSW,1.5,60.0
316,2013-03-14 03:00:00,2013,3,14,3,53.0,11.0,60.0,1200.0,77.0,-0.1,1023.8,-4.7,0.0,WNW,0.5,65.0
317,2013-03-14 04:00:00,2013,3,14,4,53.0,12.0,57.0,1200.0,77.0,-0.5,1023.9,-3.9,0.0,NE,2.4,49.0
318,2013-03-14 05:00:00,2013,3,14,5,77.0,12.0,67.0,1500.0,77.0,-0.8,1024.3,-4.0,0.0,NNE,1.9,72.0
319,2013-03-14 06:00:00,2013,3,14,6,75.0,10.0,64.0,1600.0,77.0,-0.8,1024.3,-4.2,0.0,NNE,2.2,73.0
320,2013-03-14 07:00:00,2013,3,14,7,77.0,10.0,55.0,1399.0,77.0,-0.4,1024.6,-4.1,0.0,NE,2.1,69.0
321,2013-03-14 08:00:00,2013,3,14,8,81.0,11.0,54.0,1500.0,77.0,0.5,1024.9,-4.2,0.0,NW,2.3,72.0
322,2013-03-14 09:00:00,2013,3,14,9,95.0,22.0,57.0,1500.0,77.0,2.2,1024.3,-4.1,0.0,NW,1.5,84.0
323,2013-03-14 10:00:00,2013,3,14,10,117.0,57.0,61.0,1600.0,77.0,3.9,1023.4,-3.9,0.0,WSW,1.7,101.0
324,2013-03-14 11:00:00,2013,3,14,11,112.0,67.0,66.0,1600.0,77.0,5.5,1022.3,-3.6,0.0,S,1.2,111.0
325,2013-03-14 12:00:00,2013,3,14,12,125.0,61.0,77.0,1700.0,77.0,7.2,1021.3,-3.7,0.0,SW,3.4,97.0
326,2013-03-14 13:00:00,2013,3,14,13,117.0,65.0,78.0,1399.0,77.0,8.7,1020.0,-3.8,0.0,S,3.3,104.0
327,2013-03-14 14:00:00,2013,3,14,14,115.0,111.0,60.0,900.0,74.0,9.9,1019.4,-4.5,0.0,SSW,3.8,108.0
328,2013-03-14 15:00:00,2013,3,14,15,112.0,116.0,56.0,1000.0,74.0,9.3,1018.7,-4.3,0.0,S,3.2,105.0
329,2013-03-14 16:00:00,2013,3,14,16,115.0,112.0,60.0,1000.0,64.0,8.6,1018.1,-3.9,0.0,SSW,3.1,105.0
330,2013-03-14 17:00:00,2013,3,14,17,126.0,113.0,66.0,1000.0,52.0,7.6,1018.3,-3.6,0.0,SSW,3.5,106.0
331,2013-03-14 18:00:00,2013,3,14,18,136.0,99.0,74.0,1100.0,52.0,6.8,1018.4,-2.9,0.0,SSW,1.6,115.0
332,2013-03-14 19:00:00,2013,3,14,19,137.0,74.0,78.0,1100.0,52.0,6.2,1018.4,-2.7,0.0,S,1.3,119.0
333,2013-03-14 20:00:00,2013,3,14,20,118.0,74.0,97.0,1200.0,52.0,5.9,1018.3,-2.0,0.0,SSW,1.3,115.0
334,2013-03-14 21:00:00,2013,3,14,21,130.0,61.0,102.0,1399.0,52.0,3.5,1018.4,-1.9,0.0,WNW,0.6,119.0
335,2013-03-14 22:00:00,2013,3,14,22,158.0,54.0,100.0,1600.0,52.0,1.4,1018.2,-1.8,0.0,SE,0.0,140.0
336,2013-03-14 23:00:00,2013,3,14,23,179.0,54.0,97.0,1700.0,52.0,1.6,1017.7,-1.8,0.0,ENE,1.1,162.0
337,2013-03-15 00:00:00,2013,3,15,0,176.0,46.0,91.0,1700.0,52.0,2.3,1017.8,-2.2,0.0,NE,1.2,165.0
338,2013-03-15 01:00:00,2013,3,15,1,211.0,42.0,80.0,2700.0,52.0,2.4,1017.4,-2.5,0.0,NE,1.8,180.0
339,2013-03-15 02:00:00,2013,3,15,2,218.0,44.0,85.0,2700.0,52.0,2.0,1016.6,-2.9,0.0,NE,1.1,183.0
340,2013-03-15 03:00:00,2013,3,15,3,200.0,42.0,87.0,2500.0,52.0,1.5,1016.3,-2.8,0.0,NE,1.6,182.0
341,2013-03-15 04:00:00,2013,3,15,4,189.0,36.0,82.0,2399.0,52.0,1.0,1016.2,-2.6,0.0,NE,0.8,173.0
342,2013-03-15 05:00:00,2013,3,15,5,177.0,33.0,80.0,2200.0,52.0,0.7,1016.1,-2.5,0.0,NE,1.2,166.0
343,2013-03-15 06:00:00,2013,3,15,6,170.0,37.0,79.0,2100.0,52.0,0.6,1016.0,-2.5,0.0,NE,1.2,163.0
344,2013-03-15 07:00:00,2013,3,15,7,156.0,43.0,75.0,1899.0,52.0,2.4,1016.3,-2.3,0.0,NNE,1.0,137.0
345,2013-03-15 08:00:00,2013,3,15,8,174.0,71.0,70.0,2100.0,52.0,4.2,1016.5,-2.2,0.0,NE,1.4,164.0
346,2013-03-15 09:00:00,2013,3,15,9,185.0,117.0,75.0,2200.0,52.0,6.4,1015.9,-2.5,0.0,NNE,1.4,172.0
347,2013-03-15 10:00:00,2013,3,15,10,186.0,118.0,75.0,2000.0,4.0,8.1,1015.1,-2.0,0.0,SE,1.6,173.0
348,2013-03-15 11:00:00,2013,3,15,11,3.0,130.0,76.0,1600.0,15.0,9.0,1014.2,-2.0,0.0,NNW,1.4,3.0
349,2013-03-15 12:00:00,2013,3,15,12,331.0,125.0,91.0,1700.0,17.0,10.3,1013.2,-2.1,0.0,WSW,1.6,110.0
350,2013-03-15 13:00:00,2013,3,15,13,261.0,118.0,96.0,1700.0,52.0,12.0,1011.9,-1.2,0.0,SE,1.5,227.0
351,2013-03-15 14:00:00,2013,3,15,14,279.0,107.0,112.0,1899.0,52.0,12.2,1011.4,-0.7,0.0,SSW,2.7,236.0
352,2013-03-15 15:00:00,2013,3,15,15,305.0,102.0,147.0,2299.0,52.0,12.3,1010.9,-0.3,0.0,S,2.0,256.0
353,2013-03-15 16:00:00,2013,3,15,16,343.0,100.0,150.0,2100.0,43.0,11.5,1010.9,0.3,0.0,SW,3.4,287.0
354,2013-03-15 17:00:00,2013,3,15,17,320.0,91.0,113.0,1700.0,42.0,10.6,1011.6,0.9,0.0,SW,1.8,278.0
355,2013-03-15 18:00:00,2013,3,15,18,319.0,79.0,96.0,1700.0,44.0,9.1,1012.2,1.5,0.0,WSW,1.0,269.0
356,2013-03-15 19:00:00,2013,3,15,19,324.0,68.0,104.0,1800.0,44.0,7.0,1012.5,1.3,0.0,SSW,1.1,286.0
357,2013-03-15 20:00:00,2013,3,15,20,343.0,64.0,126.0,2000.0,44.0,6.3,1013.8,1.4,0.0,ESE,0.0,304.0
358,2013-03-15 21:00:00,2013,3,15,21,348.0,61.0,132.0,2100.0,44.0,7.1,1014.4,0.7,0.0,NNW,0.8,312.0
359,2013-03-15 22:00:00,2013,3,15,22,367.0,63.0,126.0,2500.0,44.0,7.3,1015.3,0.9,0.0,NNE,1.0,316.0
360,2013-03-15 23:00:00,2013,3,15,23,430.0,77.0,138.0,3200.0,44.0,7.3,1015.5,0.7,0.0,NNE,1.5,353.0
361,2013-03-16 00:00:00,2013,3,16,0,411.0,63.0,118.0,3299.0,44.0,6.5,1015.6,0.6,0.0,NE,1.1,355.0
362,2013-03-16 01:00:00,2013,3,16,1,357.0,49.0,111.0,2700.0,44.0,5.9,1015.9,0.2,0.0,NE,1.7,328.0
363,2013-03-16 02:00:00,2013,3,16,2,330.0,49.0,113.0,2399.0,44.0,5.9,1016.5,0.2,0.0,NE,1.5,308.0
364,2013-03-16 03:00:00,2013,3,16,3,332.0,55.0,108.0,,44.0,5.6,1017.0,0.4,0.0,WNW,1.0,304.0
365,2013-03-16 04:00:00,2013,3,16,4,316.0,51.0,108.0,2000.0,44.0,3.9,1018.0,0.6,0.0,NNE,1.3,314.0
366,2013-03-16 05:00:00,2013,3,16,5,300.0,47.0,91.0,1800.0,44.0,5.3,1018.7,0.3,0.0,N,1.6,276.0
367,2013-03-16 06:00:00,2013,3,16,6,293.0,50.0,87.0,1800.0,44.0,4.8,1019.3,0.4,0.0,NE,1.3,276.0
368,2013-03-16 07:00:00,2013,3,16,7,297.0,38.0,84.0,2100.0,44.0,6.0,1020.1,0.5,0.0,N,0.2,275.0
369,2013-03-16 08:00:00,2013,3,16,8,294.0,44.0,82.0,2200.0,44.0,8.4,1020.7,1.3,0.0,W,1.1,278.0
370,2013-03-16 09:00:00,2013,3,16,9,289.0,112.0,87.0,2100.0,44.0,10.7,1020.9,0.7,0.0,WSW,1.3,272.0
371,2013-03-16 10:00:00,2013,3,16,10,273.0,138.0,90.0,1899.0,44.0,12.6,1020.2,0.0,0.0,SW,2.8,264.0
372,2013-03-16 11:00:00,2013,3,16,11,243.0,109.0,88.0,1800.0,44.0,13.5,1019.9,-0.2,0.0,S,1.8,270.0
373,2013-03-16 12:00:00,2013,3,16,12,207.0,88.0,84.0,1899.0,54.0,14.0,1018.5,-0.9,0.0,SE,2.2,227.0
374,2013-03-16 13:00:00,2013,3,16,13,189.0,86.0,70.0,1899.0,80.0,14.1,1017.5,-0.4,0.0,SSW,2.5,183.0
375,2013-03-16 14:00:00,2013,3,16,14,169.0,76.0,61.0,1700.0,92.0,14.5,1016.6,0.3,0.0,S,2.1,166.0
376,2013-03-16 15:00:00,2013,3,16,15,167.0,71.0,62.0,1700.0,94.0,13.6,1015.6,1.2,0.0,S,2.0,150.0
377,2013-03-16 16:00:00,2013,3,16,16,212.0,80.0,78.0,2299.0,94.0,12.9,1015.1,1.5,0.0,S,1.9,165.0
